ow_temp,ow_humidity,ow_pressure,ow_wind_speed,ow_wind_deg,ow_clouds,ow_pm10,ow_pm2_5,ow_co,ow_no2,ow_so2,ow_o3,aqi_aqicn,city,hour,day,month,weekday,timestamp_utc,temp,humidity,pressure,wind_speed,aqi,pm2_5,pm10,no2,so2,co
27.3,81,1006.5,19.0,260,16,27.0,16.1,151.0,4.6,5.9,64.0,57,Karachi,0.0,6.0,10.0,0.0,2025-10-06 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.5,81,1007.3,19.6,259,5,28.2,16.3,206.0,7.2,6.8,62.0,57,Karachi,1.0,6.0,10.0,0.0,2025-10-06 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.6,80,1007.6,18.9,256,5,37.6,18.6,280.0,10.6,8.0,60.0,57,Karachi,2.0,6.0,10.0,0.0,2025-10-06 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,73,1008.2,21.6,259,16,64.5,23.2,323.0,12.3,9.1,63.0,57,Karachi,3.0,6.0,10.0,0.0,2025-10-06 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.4,67,1009.0,21.9,263,27,125.3,30.5,303.0,10.4,10.0,75.0,58,Karachi,4.0,6.0,10.0,0.0,2025-10-06 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.3,61,1009.2,20.9,267,1,184.9,39.0,252.0,6.7,10.8,91.0,59,Karachi,5.0,6.0,10.0,0.0,2025-10-06 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.0,56,1009.6,20.6,261,30,223.1,45.4,215.0,3.9,11.4,105.0,61,Karachi,6.0,6.0,10.0,0.0,2025-10-06 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.2,54,1009.1,21.3,262,32,243.1,49.9,206.0,3.1,11.6,113.0,63,Karachi,7.0,6.0,10.0,0.0,2025-10-06 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.6,51,1008.3,21.6,260,7,244.0,51.6,210.0,3.3,11.5,118.0,67,Karachi,8.0,6.0,10.0,0.0,2025-10-06 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.8,48,1007.5,21.9,260,40,231.0,51.5,227.0,4.2,11.4,119.0,70,Karachi,9.0,6.0,10.0,0.0,2025-10-06 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.5,47,1006.8,20.7,262,40,209.5,49.9,258.0,6.1,11.4,115.0,73,Karachi,10.0,6.0,10.0,0.0,2025-10-06 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.1,51,1006.3,21.1,253,40,193.7,49.5,302.0,8.9,11.3,106.0,76,Karachi,11.0,6.0,10.0,0.0,2025-10-06 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.8,58,1006.3,21.0,248,40,209.1,56.6,353.0,12.7,12.2,97.0,80,Karachi,12.0,6.0,10.0,0.0,2025-10-06 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.8,60,1006.4,19.0,250,40,185.8,56.5,428.0,14.7,11.0,89.0,84,Karachi,13.0,6.0,10.0,0.0,2025-10-06 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.3,68,1006.9,17.6,244,40,164.4,51.3,510.0,17.2,9.4,78.0,87,Karachi,14.0,6.0,10.0,0.0,2025-10-06 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.9,71,1007.8,17.0,250,40,132.7,42.1,539.0,18.3,8.1,68.0,91,Karachi,15.0,6.0,10.0,0.0,2025-10-06 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.9,65,1008.6,17.2,257,40,98.5,32.8,472.0,16.5,7.4,62.0,93,Karachi,16.0,6.0,10.0,0.0,2025-10-06 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.6,68,1008.7,16.5,254,40,70.8,25.7,352.0,13.1,7.0,58.0,94,Karachi,17.0,6.0,10.0,0.0,2025-10-06 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.3,83,1009.0,18.2,252,2,52.9,21.2,252.0,10.1,6.6,55.0,95,Karachi,18.0,6.0,10.0,0.0,2025-10-06 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.5,81,1009.1,17.3,256,2,42.7,18.5,199.0,7.9,6.1,53.0,96,Karachi,19.0,6.0,10.0,0.0,2025-10-06 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.3,81,1008.8,17.3,265,13,39.2,16.9,167.0,6.1,5.6,53.0,96,Karachi,20.0,6.0,10.0,0.0,2025-10-06 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.1,82,1008.3,17.8,270,15,40.7,16.5,147.0,4.9,5.4,53.0,96,Karachi,21.0,6.0,10.0,0.0,2025-10-06 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.1,82,1008.2,17.3,269,6,45.1,16.8,104.0,4.1,5.3,54.0,96,Karachi,22.0,6.0,10.0,0.0,2025-10-06 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
26.9,82,1007.8,16.6,274,1,52.4,18.0,74.0,3.9,5.4,55.0,96,Karachi,23.0,6.0,10.0,0.0,2025-10-06 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
26.7,82,1008.0,15.8,277,40,61.5,18.9,160.0,4.8,6.0,54.0,97,Karachi,0.0,7.0,10.0,1.0,2025-10-07 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
26.6,82,1008.4,13.4,285,40,64.0,20.5,506.0,10.9,7.3,49.0,97,Karachi,1.0,7.0,10.0,1.0,2025-10-07 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
26.3,82,1009.1,10.4,291,40,76.8,25.5,969.0,19.1,9.3,42.0,97,Karachi,2.0,7.0,10.0,1.0,2025-10-07 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.2,76,1009.9,7.8,296,40,104.5,31.5,1223.0,23.4,11.7,44.0,98,Karachi,3.0,7.0,10.0,1.0,2025-10-07 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.9,61,1010.6,9.7,286,40,166.7,36.4,1064.0,20.0,14.9,61.0,99,Karachi,4.0,7.0,10.0,1.0,2025-10-07 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.2,52,1011.0,10.5,275,40,225.4,43.8,695.0,12.6,18.5,87.0,99,Karachi,5.0,7.0,10.0,1.0,2025-10-07 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.8,34,1011.1,3.9,254,40,253.3,49.0,402.0,6.9,21.0,109.0,100,Karachi,6.0,7.0,10.0,1.0,2025-10-07 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.4,32,1010.5,5.1,238,40,261.7,52.2,296.0,4.8,21.5,124.0,100,Karachi,7.0,7.0,10.0,1.0,2025-10-07 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.6,35,1009.8,9.0,233,40,262.6,53.3,265.0,4.4,20.9,134.0,100,Karachi,8.0,7.0,10.0,1.0,2025-10-07 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.4,40,1009.5,12.5,237,40,260.8,53.4,263.0,4.8,20.2,137.0,100,Karachi,9.0,7.0,10.0,1.0,2025-10-07 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.4,37,1009.0,12.3,238,40,258.9,52.7,265.0,5.3,19.9,128.0,100,Karachi,10.0,7.0,10.0,1.0,2025-10-07 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.0,32,1008.6,12.5,234,40,254.3,51.3,296.0,6.7,19.5,111.0,101,Karachi,11.0,7.0,10.0,1.0,2025-10-07 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.5,44,1008.8,12.7,237,40,245.9,51.3,379.0,10.8,21.0,97.0,101,Karachi,12.0,7.0,10.0,1.0,2025-10-07 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.3,52,1009.2,10.3,243,40,188.6,46.2,565.0,20.7,19.3,75.0,100,Karachi,13.0,7.0,10.0,1.0,2025-10-07 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.3,60,1009.6,9.1,240,40,161.1,44.1,803.0,34.3,17.0,44.0,99,Karachi,14.0,7.0,10.0,1.0,2025-10-07 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.7,65,1010.3,8.5,235,40,142.5,42.3,967.0,45.0,15.3,21.0,99,Karachi,15.0,7.0,10.0,1.0,2025-10-07 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.2,68,1010.9,7.6,242,40,129.5,41.0,1010.0,49.7,14.9,12.0,99,Karachi,16.0,7.0,10.0,1.0,2025-10-07 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
26.7,73,1011.0,6.9,245,40,121.1,40.5,978.0,51.5,15.0,11.0,100,Karachi,17.0,7.0,10.0,1.0,2025-10-07 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
26.4,65,1011.0,7.5,255,40,114.8,41.0,885.0,52.2,15.1,10.0,101,Karachi,18.0,7.0,10.0,1.0,2025-10-07 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
26.6,69,1010.8,9.8,257,40,115.9,42.1,688.0,52.5,14.7,9.0,103,Karachi,19.0,7.0,10.0,1.0,2025-10-07 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
26.2,79,1010.9,10.4,270,40,118.0,42.5,429.0,51.7,14.3,9.0,106,Karachi,20.0,7.0,10.0,1.0,2025-10-07 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
25.8,85,1010.7,8.1,291,2,116.9,41.6,250.0,50.4,14.0,9.0,108,Karachi,21.0,7.0,10.0,1.0,2025-10-07 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
25.3,88,1010.7,5.6,320,5,114.8,40.7,182.0,48.0,13.8,10.0,111,Karachi,22.0,7.0,10.0,1.0,2025-10-07 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
24.5,91,1010.5,4.5,2,5,111.1,39.8,193.0,45.1,13.9,11.0,113,Karachi,23.0,7.0,10.0,1.0,2025-10-07 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
24.0,90,1011.0,2.9,349,40,109.0,37.0,328.0,37.5,13.5,16.0,116,Karachi,0.0,8.0,10.0,2.0,2025-10-08 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
24.1,88,1011.4,4.1,13,40,109.9,39.7,730.0,39.9,16.0,14.0,117,Karachi,1.0,8.0,10.0,2.0,2025-10-08 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
23.8,87,1012.1,4.6,39,40,119.2,50.4,1255.0,42.9,19.7,12.0,119,Karachi,2.0,8.0,10.0,2.0,2025-10-08 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
25.2,78,1012.7,4.1,41,40,104.8,46.9,1519.0,41.8,23.4,18.0,122,Karachi,3.0,8.0,10.0,2.0,2025-10-08 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.3,70,1013.5,2.7,20,40,109.4,32.6,1264.0,33.0,27.6,39.0,124,Karachi,4.0,8.0,10.0,2.0,2025-10-08 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.1,59,1013.5,3.2,313,40,126.7,33.2,746.0,20.1,31.9,69.0,123,Karachi,5.0,8.0,10.0,2.0,2025-10-08 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.0,43,1013.3,1.9,236,40,142.5,36.2,353.0,10.3,34.1,96.0,122,Karachi,6.0,8.0,10.0,2.0,2025-10-08 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.1,36,1012.5,4.5,203,40,149.9,39.9,251.0,6.3,32.5,119.0,121,Karachi,7.0,8.0,10.0,2.0,2025-10-08 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.1,40,1011.4,8.6,211,40,150.4,41.9,273.0,5.2,28.8,138.0,120,Karachi,8.0,8.0,10.0,2.0,2025-10-08 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.1,40,1010.5,10.9,219,41,146.2,43.5,304.0,5.5,25.9,149.0,118,Karachi,9.0,8.0,10.0,2.0,2025-10-08 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.8,50,1010.2,13.4,233,59,141.1,44.0,295.0,6.3,25.5,147.0,117,Karachi,10.0,8.0,10.0,2.0,2025-10-08 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.9,56,1010.0,12.4,240,26,133.2,43.2,296.0,8.5,25.9,136.0,116,Karachi,11.0,8.0,10.0,2.0,2025-10-08 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.9,52,1010.5,9.0,239,13,145.3,47.6,337.0,12.4,28.6,139.0,116,Karachi,12.0,8.0,10.0,2.0,2025-10-08 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.9,59,1010.4,8.2,244,7,118.0,45.5,440.0,23.5,26.1,106.0,115,Karachi,13.0,8.0,10.0,2.0,2025-10-08 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.9,67,1010.8,7.1,263,5,101.7,42.7,584.0,38.9,22.7,61.0,115,Karachi,14.0,8.0,10.0,2.0,2025-10-08 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.3,70,1011.6,5.6,274,4,93.4,39.6,736.0,50.6,20.3,26.0,115,Karachi,15.0,8.0,10.0,2.0,2025-10-08 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
26.7,75,1012.2,4.3,270,1,90.8,39.2,928.0,55.0,20.1,12.0,115,Karachi,16.0,8.0,10.0,2.0,2025-10-08 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
26.3,77,1012.8,4.0,288,3,93.4,41.9,1128.0,55.7,20.9,8.0,115,Karachi,17.0,8.0,10.0,2.0,2025-10-08 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
25.4,83,1012.8,4.8,329,40,103.1,46.7,1213.0,55.5,21.5,6.0,115,Karachi,18.0,8.0,10.0,2.0,2025-10-08 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
25.1,86,1012.8,6.7,329,40,109.7,49.7,1096.0,55.6,21.6,3.0,115,Karachi,19.0,8.0,10.0,2.0,2025-10-08 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
24.6,89,1013.1,6.9,327,40,112.5,49.6,864.0,54.9,21.6,2.0,116,Karachi,20.0,8.0,10.0,2.0,2025-10-08 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
24.5,91,1012.8,5.8,321,40,114.1,49.0,651.0,52.8,21.0,3.0,117,Karachi,21.0,8.0,10.0,2.0,2025-10-08 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
24.4,92,1012.7,5.8,340,40,102.9,45.2,451.0,48.4,19.2,6.0,118,Karachi,22.0,8.0,10.0,2.0,2025-10-08 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
24.1,94,1012.6,5.2,358,40,92.4,38.9,269.0,42.7,16.9,10.0,118,Karachi,23.0,8.0,10.0,2.0,2025-10-08 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
23.7,93,1013.0,5.2,360,40,78.9,31.1,256.0,30.7,12.6,20.0,118,Karachi,0.0,9.0,10.0,3.0,2025-10-09 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
23.9,91,1013.3,5.2,346,40,79.4,30.9,600.0,31.6,13.1,17.0,117,Karachi,1.0,9.0,10.0,3.0,2025-10-09 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
23.8,90,1013.9,6.2,330,2,87.3,35.3,1113.0,32.5,13.9,15.0,116,Karachi,2.0,9.0,10.0,3.0,2025-10-09 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
25.1,81,1014.6,4.9,327,40,88.2,38.5,1381.0,30.9,15.9,23.0,115,Karachi,3.0,9.0,10.0,3.0,2025-10-09 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.3,71,1015.1,7.3,322,40,105.2,34.6,1143.0,24.2,20.5,50.0,114,Karachi,4.0,9.0,10.0,3.0,2025-10-09 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.7,52,1015.0,6.8,323,40,124.3,36.7,660.0,14.9,26.3,87.0,114,Karachi,5.0,9.0,10.0,3.0,2025-10-09 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.9,39,1015.1,2.9,263,40,130.4,41.7,300.0,7.9,30.0,117.0,115,Karachi,6.0,9.0,10.0,3.0,2025-10-09 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.0,34,1014.4,5.0,210,40,127.6,44.8,225.0,5.1,29.4,135.0,115,Karachi,7.0,9.0,10.0,3.0,2025-10-09 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.4,34,1013.5,9.2,206,7,122.0,44.9,273.0,4.5,26.7,147.0,116,Karachi,8.0,9.0,10.0,3.0,2025-10-09 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.1,35,1012.7,12.5,205,41,115.3,43.0,325.0,5.2,24.6,151.0,116,Karachi,9.0,9.0,10.0,3.0,2025-10-09 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.2,37,1012.1,13.5,217,20,111.5,41.9,328.0,6.3,24.5,147.0,116,Karachi,10.0,9.0,10.0,3.0,2025-10-09 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.9,35,1012.0,11.3,234,18,110.1,41.8,334.0,8.6,24.9,136.0,116,Karachi,11.0,9.0,10.0,3.0,2025-10-09 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.9,35,1012.0,10.1,239,16,106.6,41.4,380.0,12.0,27.2,139.0,116,Karachi,12.0,9.0,10.0,3.0,2025-10-09 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.1,55,1011.9,10.3,255,2,92.9,41.0,506.0,21.0,24.7,109.0,115,Karachi,13.0,9.0,10.0,3.0,2025-10-09 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.0,63,1012.4,8.8,279,1,85.0,39.6,672.0,33.5,21.3,68.0,114,Karachi,14.0,9.0,10.0,3.0,2025-10-09 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.3,68,1013.1,6.9,261,40,82.0,37.7,793.0,43.5,18.6,36.0,114,Karachi,15.0,9.0,10.0,3.0,2025-10-09 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
26.8,70,1013.2,7.1,264,1,79.6,37.5,842.0,48.9,17.6,22.0,114,Karachi,16.0,9.0,10.0,3.0,2025-10-09 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
26.4,74,1013.4,7.2,267,1,78.2,38.5,846.0,51.8,17.3,17.0,114,Karachi,17.0,9.0,10.0,3.0,2025-10-09 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
25.8,80,1013.3,6.7,275,40,78.2,39.5,803.0,52.8,16.9,15.0,113,Karachi,18.0,9.0,10.0,3.0,2025-10-09 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
25.9,79,1013.2,6.9,287,40,79.6,39.6,689.0,51.7,16.1,15.0,113,Karachi,19.0,9.0,10.0,3.0,2025-10-09 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
25.5,79,1013.0,7.0,305,40,84.5,40.3,528.0,48.8,15.2,17.0,112,Karachi,20.0,9.0,10.0,3.0,2025-10-09 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
25.0,79,1012.5,7.2,325,40,91.3,41.4,395.0,44.8,14.4,20.0,111,Karachi,21.0,9.0,10.0,3.0,2025-10-09 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
24.6,82,1012.3,6.8,331,40,90.1,40.5,281.0,38.9,13.6,24.0,110,Karachi,22.0,9.0,10.0,3.0,2025-10-09 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
24.4,83,1012.0,6.3,333,40,77.3,36.6,195.0,32.0,12.9,28.0,109,Karachi,23.0,9.0,10.0,3.0,2025-10-09 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
24.3,88,1012.1,6.1,336,40,70.3,32.5,239.0,24.7,12.0,32.0,109,Karachi,0.0,10.0,10.0,4.0,2025-10-10 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
24.2,88,1012.4,6.0,333,40,69.2,32.0,562.0,28.3,12.6,28.0,109,Karachi,1.0,10.0,10.0,4.0,2025-10-10 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
24.1,88,1012.9,5.9,342,40,73.3,36.2,1015.0,32.9,13.6,23.0,109,Karachi,2.0,10.0,10.0,4.0,2025-10-10 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
25.4,82,1013.4,3.9,344,40,76.1,38.6,1252.0,33.6,15.8,29.0,109,Karachi,3.0,10.0,10.0,4.0,2025-10-10 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.5,70,1013.6,5.5,316,40,89.2,35.3,1052.0,26.7,20.8,56.0,109,Karachi,4.0,10.0,10.0,4.0,2025-10-10 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.7,52,1013.8,4.2,280,40,93.4,37.5,635.0,15.8,26.9,95.0,109,Karachi,5.0,10.0,10.0,4.0,2025-10-10 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.1,42,1013.8,6.9,231,9,95.5,39.3,316.0,7.6,30.5,125.0,110,Karachi,6.0,10.0,10.0,4.0,2025-10-10 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.7,38,1013.1,10.1,226,31,91.0,38.4,228.0,4.5,29.0,139.0,109,Karachi,7.0,10.0,10.0,4.0,2025-10-10 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.4,38,1012.4,11.7,232,22,86.8,37.5,239.0,4.0,25.0,145.0,109,Karachi,8.0,10.0,10.0,4.0,2025-10-10 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.4,37,1011.8,12.2,236,16,84.3,37.0,266.0,4.7,21.8,145.0,108,Karachi,9.0,10.0,10.0,4.0,2025-10-10 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.1,39,1011.2,12.5,233,5,82.7,36.6,275.0,5.7,21.0,138.0,107,Karachi,10.0,10.0,10.0,4.0,2025-10-10 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.4,41,1010.9,12.3,236,8,80.1,35.7,300.0,7.9,21.1,126.0,107,Karachi,11.0,10.0,10.0,4.0,2025-10-10 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.7,44,1011.0,10.9,241,4,93.8,43.2,369.0,10.9,26.0,139.0,106,Karachi,12.0,10.0,10.0,4.0,2025-10-10 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,55,1010.8,9.8,262,1,81.3,43.3,515.0,18.9,23.7,112.0,106,Karachi,13.0,10.0,10.0,4.0,2025-10-10 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.5,63,1011.0,8.5,264,40,76.4,42.5,704.0,30.0,20.6,75.0,106,Karachi,14.0,10.0,10.0,4.0,2025-10-10 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
